,0
14194,10
14195,15
14196,5
14197,13
14198,30
14199,30
14200,13
14201,38
14202,32
14203,21
14204,33
14205,27
14206,31
14207,2
14208,23
14209,16
14210,20
14211,23
14212,32
14213,3
14214,22
14215,6
14216,13
14217,16
14218,23
14219,19
14220,32
14221,5
14222,9
14223,20
14224,19
14225,1
14226,19
14227,11
14228,8
14229,30
14230,25
14231,31
14232,27
14233,16
14234,23
14235,10
14236,26
14237,44
14238,12
14239,26
14240,17
14241,16
14242,8
14243,26
14244,30
14245,9
14246,40
14247,9
14248,26
14249,20
14250,33
14251,38
14252,15
14253,34
14254,18
14255,10
14256,22
14257,26
14258,26
14259,14
14260,6
14261,21
14262,21
14263,33
14264,4
14265,27
14266,8
14267,17
14268,25
14269,22
14270,29
14271,11
14272,28
14273,19
14274,39
14275,9
14276,19
14277,11
14278,21
14279,17
14280,19
14281,22
14282,22
14283,20
14284,8
14285,26
14286,20
14287,6
14288,12
14289,30
14290,34
14291,25
14292,26
14293,14
14294,33
14295,19
14296,12
14297,20
14298,33
14299,14
14300,6
14301,4
14302,26
14303,11
14304,3
14305,38
14306,31
14307,21
14308,45
14309,20
14310,14
14311,46
14312,22
14313,12
14314,14
14315,17
14316,25
14317,32
14318,57
14319,5
14320,18
14321,3
14322,14
14323,31
14324,14
14325,12
14326,9
14327,8
14328,1
14329,5
14330,16
14331,8
14332,42
14333,21
14334,20
14335,39
14336,53
14337,33
14338,18
14339,27
14340,34
14341,26
14342,11
14343,12
14344,51
14345,63
14346,34
14347,10
14348,11
14349,28
14350,2
14351,9
14352,8
14353,64
14354,26
14355,40
14356,38
14357,13
14358,24
14359,26
14360,20
14361,33
14362,27
14363,42
14364,32
14365,17
14366,34
14367,11
14368,26
14369,3
14370,43
14371,17
14372,2
14373,33
14374,5
14375,26
14376,51
14377,23
14378,32
14379,17
14380,17
14381,11
14382,16
14383,24
14384,15
14385,38
14386,4
14387,16
14388,59
14389,7
14390,4
14391,20
14392,8
14393,36
14394,36
14395,27
14396,16
14397,28
14398,15
14399,27
14400,11
14401,41
14402,22
14403,10
14404,11
14405,14
14406,5
14407,13
14408,6
14409,36
14410,3
14411,26
14412,44
14413,18
14414,12
14415,18
14416,8
14417,19
14418,26
14419,3
14420,9
14421,18
14422,39
14423,34
14424,33
14425,18
14426,33
14427,16
14428,2
14429,19
14430,11
14431,15
14432,17
14433,14
14434,26
14435,43
14436,64
14437,3
14438,19
14439,2
14440,28
14441,17
14442,32
14443,17
14444,21
14445,27
14446,9
14447,18
14448,10
14449,41
14450,49
14451,20
14452,44
14453,15
14454,11
14455,17
14456,40
14457,15
14458,18
14459,5
14460,33
14461,13
14462,21
14463,9
14464,17
14465,13
14466,60
14467,20
14468,5
14469,9
14470,12
14471,45
14472,12
14473,1
14474,48
14475,10
14476,8
14477,12
14478,39
14479,19
14480,25
14481,2
14482,14
14483,6
14484,34
14485,9
14486,29
14487,15
14488,30
14489,13
14490,20
14491,31
14492,27
14493,6
14494,14
14495,33
14496,13
14497,24
14498,34
14499,30
14500,4
14501,6
14502,21
14503,20
14504,7
14505,10
14506,27
14507,23
14508,19
14509,16
14510,12
14511,2
14512,11
14513,6
14514,17
14515,5
14516,7
14517,32
14518,32
14519,23
14520,13
14521,19
14522,30
14523,45
14524,45
14525,18
14526,34
14527,33
14528,23
14529,9
14530,17
14531,15
14532,41
14533,26
14534,44
14535,33
14536,18
14537,21
14538,15
14539,13
14540,10
14541,11
14542,5
14543,26
14544,20
14545,18
14546,11
14547,47
14548,9
14549,19
14550,12
14551,14
14552,32
14553,22
14554,48
14555,5
14556,19
14557,21
14558,6
14559,15
14560,2
14561,11
14562,26
14563,1
14564,10
14565,10
14566,36
14567,12
14568,29
14569,16
14570,16
14571,45
14572,7
14573,7
14574,17
14575,39
14576,9
14577,15
14578,25
14579,17
14580,5
14581,5
14582,31
14583,7
14584,13
14585,1
14586,27
14587,22
14588,9
14589,19
14590,17
14591,5
14592,24
14593,16
14594,24
14595,29
14596,2
14597,32
14598,9
14599,23
14600,20
14601,30
14602,30
14603,24
14604,10
14605,18
14606,27
14607,28
14608,14
14609,19
14610,20
14611,34
14612,2
14613,39
14614,24
14615,11
14616,19
14617,49
14618,17
14619,7
14620,36
14621,2
14622,18
14623,41
14624,21
14625,18
14626,19
14627,13
14628,5
14629,4
14630,18
14631,3
14632,37
14633,44
14634,28
14635,37
14636,14
14637,30
14638,10
14639,30
14640,25
14641,14
14642,13
14643,24
14644,13
14645,11
14646,8
14647,17
14648,27
14649,8
14650,9
14651,8
14652,33
14653,16
14654,14
14655,16
14656,9
14657,22
14658,28
14659,43
14660,21
14661,34
14662,18
14663,8
14664,10
14665,15
14666,7
14667,17
14668,10
14669,12
14670,47
14671,16
14672,1
14673,11
14674,26
14675,4
14676,3
14677,12
14678,25
14679,37
14680,23
14681,14
14682,8
14683,21
14684,8
14685,4
14686,3
14687,5
14688,13
14689,18
14690,24
14691,1
14692,21
14693,11
14694,24
14695,23
14696,1
14697,1
14698,25
14699,19
14700,25
14701,13
14702,38
14703,22
14704,17
14705,31
14706,21
14707,25
14708,1
14709,4
14710,29
14711,2
14712,10
14713,35
14714,13
14715,23
14716,33
14717,9
14718,14
14719,14
14720,40
14721,9
14722,14
14723,15
14724,51
14725,43
14726,17
14727,13
14728,36
14729,9
14730,15
14731,4
14732,34
14733,21
14734,14
14735,13
14736,18
14737,43
14738,15
14739,52
14740,28
14741,33
14742,2
14743,18
14744,31
14745,9
14746,19
14747,20
14748,1
14749,6
14750,12
14751,40
14752,8
14753,8
14754,18
14755,42
14756,6
14757,2
14758,19
14759,18
14760,18
14761,33
14762,6
14763,32
14764,17
14765,18
14766,19
14767,22
14768,29
14769,5
14770,25
14771,8
14772,29
14773,6
14774,21
14775,18
14776,7
14777,20
14778,12
14779,45
14780,23
14781,19
14782,17
14783,17
14784,34
14785,39
14786,19
14787,18
14788,34
14789,19
14790,20
14791,21
14792,14
14793,7
14794,6
14795,5
14796,26
14797,19
14798,8
14799,6
14800,7
14801,10
14802,32
14803,11
14804,19
14805,2
14806,44
14807,5
14808,18
14809,4
14810,10
14811,7
14812,22
14813,34
14814,14
14815,20
14816,36
14817,11
14818,19
14819,19
14820,19
14821,2
14822,9
14823,32
14824,1
14825,25
14826,2
14827,9
14828,11
14829,1
14830,6
14831,16
14832,12
14833,31
14834,22
14835,18
14836,1
14837,28
14838,23
14839,5
14840,18
14841,26
14842,4
14843,5
14844,5
14845,22
14846,23
14847,21
14848,2
14849,16
14850,13
14851,25
14852,11
14853,21
14854,12
14855,26
14856,5
14857,9
14858,29
14859,12
14860,11
14861,20
14862,16
14863,43
14864,2
14865,5
14866,16
14867,2
14868,12
14869,10
14870,2
14871,15
14872,10
14873,19
14874,27
14875,3
14876,10
14877,19
14878,14
14879,14
14880,5
14881,12
14882,12
14883,14
14884,6
14885,1
14886,20
14887,29
14888,24
14889,9
14890,15
14891,21
14892,24
14893,13
14894,13
14895,23
14896,21
14897,9
14898,1
14899,4
14900,17
14901,2
14902,6
14903,6
14904,11
14905,13
14906,11
14907,14
14908,23
14909,6
14910,16
14911,13
14912,12
14913,12
14914,17
14915,13
14916,7
14917,12
14918,4
14919,4
14920,18
14921,17
14922,7
14923,2
14924,25
14925,1
14926,24
14927,14
14928,9
14929,12
14930,12
14931,19
14932,32
14933,11
14934,12
14935,26
14936,32
14937,31
14938,5
14939,25
14940,24
14941,15
14942,6
14943,16
14944,41
14945,9
14946,9
14947,12
14948,7
14949,12
14950,25
14951,1
14952,9
14953,39
14954,15
14955,17
14956,15
14957,1
14958,21
14959,7
14960,31
14961,13
14962,40
14963,21
14964,29
14965,1
14966,23
14967,30
14968,28
14969,2
14970,6
14971,13
14972,12
14973,10
14974,6
14975,7
14976,7
14977,18
14978,1
14979,7
14980,22
14981,26
14982,24
14983,26
14984,7
14985,35
14986,23
14987,4
14988,18
14989,17
14990,10
14991,22
14992,1
14993,27
14994,21
14995,24
14996,40
14997,15
14998,14
14999,20
15000,18
15001,23
15002,6
15003,24
15004,1
15005,29
15006,32
15007,6
15008,14
15009,10
15010,30
15011,19
15012,44
15013,39
15014,39
15015,19
15016,14
15017,37
15018,14
15019,30
15020,38
15021,17
15022,3
15023,15
15024,19
15025,32
15026,36
15027,16
15028,16
15029,27
15030,23
15031,24
15032,18
15033,23
15034,26
15035,48
15036,27
15037,32
15038,24
15039,18
15040,26
15041,45
15042,21
15043,30
15044,17
15045,46
15046,30
15047,33
15048,24
15049,8
15050,24
15051,40
15052,41
15053,38
15054,12
15055,54
15056,10
15057,22
15058,25
15059,15
15060,29
15061,24
15062,32
15063,14
15064,27
15065,11
15066,30
15067,18
15068,20
15069,8
15070,35
15071,10
15072,11
15073,46
15074,32
15075,51
15076,6
15077,21
15078,33
15079,11
15080,43
15081,19
15082,5
15083,17
15084,25
15085,5
15086,39
15087,49
15088,47
15089,3
15090,16
15091,17
15092,25
15093,59
15094,22
15095,36
15096,20
15097,23
15098,15
15099,10
15100,24
15101,14
15102,41
15103,14
15104,20
15105,17
15106,34
15107,45
15108,53
15109,44
15110,14
15111,23
15112,43
15113,27
15114,27
15115,44
15116,21
15117,25
15118,19
15119,20
15120,10
15121,43
15122,43
15123,20
15124,7
15125,3
15126,11
15127,15
15128,20
15129,29
15130,31
15131,23
15132,17
15133,25
15134,49
15135,34
15136,34
15137,21
15138,33
15139,48
15140,40
15141,22
15142,22
15143,25
15144,18
15145,51
15146,2
15147,17
15148,45
15149,28
15150,34
15151,36
15152,30
15153,23
15154,24
15155,44
15156,13
15157,26
15158,22
15159,36
15160,14
15161,46
15162,23
15163,17
15164,29
15165,7
15166,15
15167,39
15168,10
15169,42
15170,8
15171,38
15172,5
15173,10
15174,39
15175,33
15176,4
15177,31
15178,14
15179,21
15180,15
15181,27
15182,14
15183,16
15184,15
15185,18
15186,4
15187,16
15188,29
15189,18
15190,5
15191,8
15192,2
15193,18
15194,12
15195,8
15196,25
15197,8
15198,21
15199,15
15200,19
15201,1
15202,15
15203,16
15204,5
15205,2
15206,23
15207,11
15208,9
15209,15
15210,5
15211,17
15212,6
15213,8
15214,14
15215,4
15216,36
15217,20
15218,16
15219,6
15220,14
15221,23
15222,7
15223,28
15224,10
15225,8
15226,18
15227,26
15228,11
15229,11
15230,20
15231,19
15232,18
15233,8
15234,34
15235,17
15236,17
15237,22
15238,6
15239,4
15240,29
15241,6
15242,19
15243,4
15244,12
15245,6
15246,24
15247,13
15248,17
15249,11
15250,9
15251,23
15252,13
15253,16
15254,23
15255,4
15256,22
15257,1
15258,23
15259,9
15260,8
15261,8
15262,12
15263,4
15264,12
15265,7
15266,16
15267,7
15268,3
15269,13
15270,4
15271,11
15272,13
15273,3
15274,6
15275,3
15276,28
15277,51
15278,8
15279,1
15280,2
15281,53
15282,33
15283,2
15284,13
15285,6
15286,22
15287,1
15288,37
15289,22
15290,19
15291,16
15292,3
15293,4
15294,4
15295,36
15296,12
15297,1
15298,25
15299,11
15300,12
15301,8
15302,6
15303,3
15304,10
15305,10
15306,1
15307,23
15308,48
15309,48
15310,36
15311,16
15312,12
15313,8
15314,4
15315,18
15316,32
15317,3
15318,33
15319,5
15320,29
15321,26
15322,4
15323,35
15324,11
15325,5
15326,21
15327,18
15328,16
15329,30
15330,41
15331,4
15332,1
15333,12
15334,15
15335,11
15336,23
15337,1
15338,26
15339,20
15340,22
15341,27
15342,18
15343,15
15344,5
15345,29
15346,1
15347,14
15348,7
15349,15
15350,13
15351,11
15352,3
15353,38
15354,12
15355,10
15356,15
15357,8
15358,18
15359,14
15360,34
15361,18
